#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	1	0
1	2	950	11.78	0
1	3	900	21	0
1	4	800	35	0
1	5	700	43.89	0
1	6	600	48.67	0
1	7	500	50	0
1	8	400	48.89	0
1	9	300	45.78	0
1	10	200	40.89	0
1	11	150	37.56	0
1	12	100	33	0
1	13	75	29.89	0
1	14	50	25.89	0
1	15	25	19.67	0
1	16	12.5	14.67	0
1	17	0	0	0
1	18	12.5	-14.67	0
1	19	25	-19.67	0
1	20	50	-25.89	0
1	21	75	-29.89	0
1	22	100	-33	0
1	23	150	-37.56	0
1	24	200	-40.89	0
1	25	300	-45.78	0
1	26	400	-48.89	0
1	27	500	-50	0
1	28	600	-48.67	0
1	29	700	-43.89	0
1	30	800	-35	0
1	31	900	-21	0
1	32	950	-11.78	0
1	0			
